np_id,np_smi,chem_id,chem_smi,standard,pvalue,Assay_ChEMBL_ID,Confidence_Score,Assay_Type,target_id,target_name,target_organism
CNP0263819,O=C1C(=O)c2ccccc2-c2ccccc21,CHEMBL4555337,O=C1C(=O)c2cc(Cl)ccc2-c2ccc(Cl)cc21,EC50,5.09,CHEMBL4418534,9,B,CHEMBL2362976,Protein S100-A4,Homo sapiens
CNP0258703.3,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CHEMBL5208564,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)cc1F)c1cc(O)c(O)c(O)c1,IC50,6.82,CHEMBL5146812,9,B,CHEMBL2292,Dual-specificity tyrosine-phosphorylation regulated kinase 1A,Homo sapiens
CNP0258703.3,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CHEMBL5207075,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)cc1F)c1cc(O)c(O)c(O)c1F,IC50,6.94,CHEMBL5146812,9,B,CHEMBL2292,Dual-specificity tyrosine-phosphorylation regulated kinase 1A,Homo sapiens
CNP0258703.3,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CHEMBL5183602,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1F,IC50,7.13,CHEMBL5146812,9,B,CHEMBL2292,Dual-specificity tyrosine-phosphorylation regulated kinase 1A,Homo sapiens
CNP0258703.3,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CHEMBL5180939,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1F)c1cc(O)c(O)c(O)c1,IC50,7.22,CHEMBL5146812,9,B,CHEMBL2292,Dual-specificity tyrosine-phosphorylation regulated kinase 1A,Homo sapiens
CNP0248446.2,O=C1N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]1Cc1ccccc1,CHEMBL4475027,O=C1N[C@@H](Cc2ccc(O)c(F)c2)C(=O)N[C@H]1Cc1ccc(O)cc1,Kd,4.89,CHEMBL4323513,9,B,CHEMBL4523102,Cytochrome P450,Mycobacterium tuberculosis
CNP0258703.3,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CHEMBL5173320,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1F,IC50,7.46,CHEMBL5146812,9,B,CHEMBL2292,Dual-specificity tyrosine-phosphorylation regulated kinase 1A,Homo sapiens
CNP0255382,CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCC,CHEMBL164210,CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCCF,Ki,4.56,CHEMBL641303,9,B,CHEMBL302,Adenosine A2a receptor,Rattus norvegicus
CNP0255382,CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCC,CHEMBL164210,CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCCF,Ki,6.05,CHEMBL642017,9,B,CHEMBL3360,Adenosine A3 receptor,Rattus norvegicus
CNP0268101.1,COc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)cc3oc2=O)ccc1O,CHEMBL1275884,COc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(Cl)c3oc2=O)ccc1O,IC50,6.91,CHEMBL1279101,9,B,CHEMBL1826,DNA gyrase subunit B,Escherichia coli
CNP0268101.1,COc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)cc3oc2=O)ccc1O,CHEMBL1275884,COc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(Cl)c3oc2=O)ccc1O,IC50,7.66,CHEMBL1279102,9,B,CHEMBL1826,DNA gyrase subunit B,Escherichia coli
CNP0254773,O=C(NCC1NCCc2ccccc21)c1ccccc1,CHEMBL4083309,O=C(NCC1NCCc2ccccc21)c1ccccc1F,EC50,5.48,CHEMBL3992793,9,F,CHEMBL233,Mu opioid receptor,Homo sapiens
CNP0254500,CCCCCC(=O)Nc1nnc(-c2ccc(O)c(OC)c2)s1,CHEMBL2414504,CCCCCC(=O)Nc1nnc(-c2cc(I)c(O)c(OC)c2)s1,IC50,8.83,CHEMBL2415629,9,B,CHEMBL5102,Vanilloid receptor,Rattus norvegicus
CNP0254500,CCCCCC(=O)Nc1nnc(-c2ccc(O)c(OC)c2)s1,CHEMBL2414504,CCCCCC(=O)Nc1nnc(-c2cc(I)c(O)c(OC)c2)s1,IC50,9.54,CHEMBL2415630,9,B,CHEMBL5102,Vanilloid receptor,Rattus norvegicus
CNP0289936,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CHEMBL18264,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)OC2)cc1,IC50,4.89,CHEMBL832839,9,B,CHEMBL221,Cyclooxygenase-1,Homo sapiens
CNP0289936,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CHEMBL18264,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)OC2)cc1,IC50,6.05,CHEMBL876993,9,B,CHEMBL230,Cyclooxygenase-2,Homo sapiens
CNP0289936,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CHEMBL18264,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)OC2)cc1,IC50,6.22,CHEMBL4394091,9,B,CHEMBL4523261,Prostaglandin G/H synthase 2,Cavia porcellus
CNP0289936,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CHEMBL18264,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)OC2)cc1,IC50,5.55,CHEMBL4394092,9,B,CHEMBL1293198,Prostaglandin G/H synthase 2,Oryctolagus cuniculus
CNP0285310,S=C(Nc1ccccc1)Nc1ccccc1,CHEMBL3120567,S=C(Nc1cccc(Cl)c1)Nc1c(Cl)cccc1Cl,IC50,4.39,CHEMBL3122983,9,B,CHEMBL4161,Urease,Canavalia ensiformis
CNP0289936,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CHEMBL51434,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1,IC50,5.04,CHEMBL2406828,9,B,CHEMBL4102,Cyclooxygenase-2,Ovis aries
CNP0289936,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CHEMBL51434,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1,IC50,6.22,CHEMBL763081,9,B,CHEMBL230,Cyclooxygenase-2,Homo sapiens
CNP0292016,NS(=O)(=O)c1ccc(NCc2ccccc2O)cc1,CHEMBL3759587,NS(=O)(=O)c1ccc(NCc2cc(Br)cc(Br)c2O)cc1,Ki,7.37,CHEMBL3761623,9,B,CHEMBL261,Carbonic anhydrase I,Homo sapiens
CNP0292016,NS(=O)(=O)c1ccc(NCc2ccccc2O)cc1,CHEMBL3759587,NS(=O)(=O)c1ccc(NCc2cc(Br)cc(Br)c2O)cc1,Ki,8.68,CHEMBL3761624,9,B,CHEMBL205,Carbonic anhydrase II,Homo sapiens
CNP0292016,NS(=O)(=O)c1ccc(NCc2ccccc2O)cc1,CHEMBL3759587,NS(=O)(=O)c1ccc(NCc2cc(Br)cc(Br)c2O)cc1,Ki,8.64,CHEMBL3761625,9,B,CHEMBL3594,Carbonic anhydrase IX,Homo sapiens
CNP0292016,NS(=O)(=O)c1ccc(NCc2ccccc2O)cc1,CHEMBL3759587,NS(=O)(=O)c1ccc(NCc2cc(Br)cc(Br)c2O)cc1,Ki,7.5,CHEMBL3761626,9,B,CHEMBL3242,Carbonic anhydrase XII,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4513262,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,IC50,5.71,CHEMBL4345338,9,B,CHEMBL217,Dopamine D2 receptor,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4513262,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,IC50,5.05,CHEMBL4345342,9,F,CHEMBL217,Dopamine D2 receptor,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4513262,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,IC50,6.63,CHEMBL4345336,9,B,CHEMBL2056,Dopamine D1 receptor,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4513262,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,IC50,5.13,CHEMBL4345340,9,F,CHEMBL2056,Dopamine D1 receptor,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4513262,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,IC50,5.71,CHEMBL4345338,9,B,CHEMBL217,Dopamine D2 receptor,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4513262,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,IC50,6.6,CHEMBL4345336,9,B,CHEMBL2056,Dopamine D1 receptor,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4513262,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,IC50,5.13,CHEMBL4345340,9,F,CHEMBL2056,Dopamine D1 receptor,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4513262,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,IC50,5.05,CHEMBL4345342,9,F,CHEMBL217,Dopamine D2 receptor,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4513262,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,EC50,6.41,CHEMBL4345330,9,F,CHEMBL2056,Dopamine D1 receptor,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4513262,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,EC50,6.41,CHEMBL4345330,9,F,CHEMBL2056,Dopamine D1 receptor,Homo sapiens
CNP0289600,CCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,CHEMBL2206854,CCCn1c(C)c(C(=O)c2ccc(F)c3ccccc23)c2ccccc21,Ki,6.28,CHEMBL2210669,9,B,CHEMBL218,Cannabinoid CB1 receptor,Homo sapiens
CNP0289600,CCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,CHEMBL2206854,CCCn1c(C)c(C(=O)c2ccc(F)c3ccccc23)c2ccccc21,Ki,7.42,CHEMBL2210670,9,B,CHEMBL253,Cannabinoid CB2 receptor,Homo sapiens
CNP0281271,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,CHEMBL2203701,[18F]C1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,Kd,9.47,CHEMBL2209374,9,B,CHEMBL4124,Histamine H3 receptor,Rattus norvegicus
CNP0281271,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,CHEMBL2203701,[18F]C1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,Kd,9.47,CHEMBL2209374,9,B,CHEMBL4124,Histamine H3 receptor,Rattus norvegicus
CNP0285310,S=C(Nc1ccccc1)Nc1ccccc1,CHEMBL3120559,S=C(Nc1cccc(Cl)c1)Nc1ccccc1Cl,IC50,4.65,CHEMBL3122983,9,B,CHEMBL4161,Urease,Canavalia ensiformis
CNP0276157,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,CHEMBL2286438,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2Cl)C(C)(C)C)cc1,EC50,6.47,CHEMBL3070748,9,B,CHEMBL2285348,Ecdysone receptor,Spodoptera littoralis
CNP0276157,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,CHEMBL2286438,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2Cl)C(C)(C)C)cc1,EC50,6.94,CHEMBL3070751,9,B,CHEMBL3868,Ecdysone receptor,Bombyx mori
CNP0289936,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CHEMBL52285,CS(=O)(=O)c1ccc(C2=C(c3cccc(F)c3)C(=O)OC2)cc1,IC50,5.89,CHEMBL876993,9,B,CHEMBL230,Cyclooxygenase-2,Homo sapiens
CNP0289936,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CHEMBL52285,CS(=O)(=O)c1ccc(C2=C(c3cccc(F)c3)C(=O)OC2)cc1,IC50,5.75,CHEMBL763081,9,B,CHEMBL230,Cyclooxygenase-2,Homo sapiens
CNP0289936,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CHEMBL52285,CS(=O)(=O)c1ccc(C2=C(c3cccc(F)c3)C(=O)OC2)cc1,IC50,4.19,CHEMBL832839,9,B,CHEMBL221,Cyclooxygenase-1,Homo sapiens
CNP0289600,CCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,CHEMBL2206841,CCCn1c(C)c(C(=O)c2cccc3cccc(Cl)c23)c2ccccc21,Ki,6.76,CHEMBL2210670,9,B,CHEMBL253,Cannabinoid CB2 receptor,Homo sapiens
CNP0289600,CCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,CHEMBL2206849,CCCn1c(C)c(C(=O)c2cccc3cccc(I)c23)c2ccccc21,Ki,5.37,CHEMBL2210669,9,B,CHEMBL218,Cannabinoid CB1 receptor,Homo sapiens
CNP0289600,CCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,CHEMBL2206849,CCCn1c(C)c(C(=O)c2cccc3cccc(I)c23)c2ccccc21,Ki,6.27,CHEMBL2210670,9,B,CHEMBL253,Cannabinoid CB2 receptor,Homo sapiens
CNP0289600,CCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,CHEMBL2206858,CCCn1c(C)c(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21,Ki,6.73,CHEMBL2210669,9,B,CHEMBL218,Cannabinoid CB1 receptor,Homo sapiens
CNP0289600,CCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,CHEMBL2206858,CCCn1c(C)c(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21,Ki,7.66,CHEMBL2210670,9,B,CHEMBL253,Cannabinoid CB2 receptor,Homo sapiens
CNP0273645.4,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL590981,O=c1[nH]c(=O)n([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)cc1F,EC50,5.7,CHEMBL1068972,9,F,CHEMBL4398,Purinergic receptor P2Y2,Homo sapiens
CNP0273645.4,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL590981,O=c1[nH]c(=O)n([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)cc1F,EC50,5.0,CHEMBL1070827,9,F,CHEMBL4714,Pyrimidinergic receptor P2Y6,Homo sapiens
CNP0273645.4,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL590981,O=c1[nH]c(=O)n([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)cc1F,EC50,5.46,CHEMBL1070824,9,F,CHEMBL2123,Pyrimidinergic receptor P2Y4,Homo sapiens
CNP0301111.1,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,CHEMBL1256753,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1.Cl,EC50,5.4,CHEMBL1614309,9,F,CHEMBL1293243,MCOLN3 protein,Homo sapiens
CNP0273645.4,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL1094759,N.N.N.O=c1[nH]c(=O)n([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)cc1I,EC50,6.03,CHEMBL1107397,9,F,CHEMBL1075162,Uracil nucleotide/cysteinyl leukotriene receptor,Homo sapiens
CNP0281271,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,CHEMBL201861,Brc1cc(CN2CCCCC2)cc(Br)c1OCCCN1CCCCC1,Ki,8.1,CHEMBL854129,9,B,CHEMBL264,Histamine H3 receptor,Homo sapiens
CNP0281271,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,CHEMBL201861,Brc1cc(CN2CCCCC2)cc(Br)c1OCCCN1CCCCC1,Kd,8.14,CHEMBL854134,9,F,CHEMBL264,Histamine H3 receptor,Homo sapiens
CNP0281271,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,CHEMBL201861,Brc1cc(CN2CCCCC2)cc(Br)c1OCCCN1CCCCC1,Ki,7.24,CHEMBL854130,9,B,CHEMBL4124,Histamine H3 receptor,Rattus norvegicus
CNP0301425.5,CCN1C[C@]2(COC(=O)c3ccccc3N3C(=O)C[C@H](C)C3=O)CC[C@H](OC)[C@]34[C@H]1[C@@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC,CHEMBL2113668,CCN1C[C@]2(COC(=O)c3cc([125I])ccc3N3C(=O)C[C@H](C)C3=O)CC[C@H](OC)[C@]34[C@H]1[C@@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC,Kd,8.7,CHEMBL828857,9,B,CHEMBL4980,Neuronal acetylcholine receptor protein alpha-7 subunit,Rattus norvegicus
CNP0285310,S=C(Nc1ccccc1)Nc1ccccc1,CHEMBL3120570,S=C(Nc1cccc(Cl)c1)Nc1ccc(Cl)c(Cl)c1,Ki,4.93,CHEMBL3122982,9,B,CHEMBL4161,Urease,Canavalia ensiformis
CNP0285310,S=C(Nc1ccccc1)Nc1ccccc1,CHEMBL3120570,S=C(Nc1cccc(Cl)c1)Nc1ccc(Cl)c(Cl)c1,IC50,4.96,CHEMBL3122983,9,B,CHEMBL4161,Urease,Canavalia ensiformis
CNP0295305.2,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@H]21,CHEMBL1683646,CC1=C[C@H]2c3c(O)cc(CCCCBr)cc3OC(C)(C)[C@@H]2CC1,Ki,7.62,CHEMBL1686402,9,B,CHEMBL279,Vascular endothelial growth factor receptor 2,Homo sapiens
CNP0295305.4,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(C)=C[C@@H]21,CHEMBL1683646,CC1=C[C@H]2c3c(O)cc(CCCCBr)cc3OC(C)(C)[C@@H]2CC1,Ki,7.62,CHEMBL1686402,9,B,CHEMBL279,Vascular endothelial growth factor receptor 2,Homo sapiens
CNP0273645.4,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL214698,O=c1[nH]c(=O)n([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)cc1Br,EC50,5.14,CHEMBL912410,9,F,CHEMBL2123,Pyrimidinergic receptor P2Y4,Homo sapiens
CNP0273645.4,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL214698,O=c1[nH]c(=O)n([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)cc1Br,EC50,6.89,CHEMBL1070828,9,F,CHEMBL3543,Pyrimidinergic receptor P2Y6,Rattus norvegicus
CNP0273645.4,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL214698,O=c1[nH]c(=O)n([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)cc1Br,EC50,6.82,CHEMBL911821,9,F,CHEMBL4714,Pyrimidinergic receptor P2Y6,Homo sapiens
CNP0273645.4,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL214698,O=c1[nH]c(=O)n([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)cc1Br,EC50,5.43,CHEMBL907213,9,F,CHEMBL4398,Purinergic receptor P2Y2,Homo sapiens
CNP0292214.1,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,CHEMBL99057,C[C@]12CCC3C(CCC4=C(O)C(=O)CC[C@@]43C(F)F)C1CCC2=O,IC50,5.48,CHEMBL660329,9,B,CHEMBL1978,Cytochrome P450 19A1,Homo sapiens
CNP0276442.1,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,CHEMBL18925,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3F)cnc2n1,IC50,8.3,CHEMBL668122,9,B,CHEMBL1809,Dihydrofolate reductase,Escherichia coli
CNP0276442.1,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,CHEMBL18925,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3F)cnc2n1,IC50,8.46,CHEMBL665352,9,B,CHEMBL2902,Dihydrofolate reductase,Lactobacillus casei
CNP0284405.2,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL348513,O=C(O)[C@@H]1CCCN1C(=O)[C@H](CS)C(F)(F)F,IC50,6.32,CHEMBL647515,9,B,CHEMBL4074,Angiotensin-converting enzyme,Oryctolagus cuniculus
CNP0289600,CCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,CHEMBL2206837,CCCn1c(C)c(C(=O)c2ccc(I)c3ccccc23)c2ccccc21,Ki,6.3,CHEMBL2210669,9,B,CHEMBL218,Cannabinoid CB1 receptor,Homo sapiens
CNP0289600,CCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,CHEMBL2206837,CCCn1c(C)c(C(=O)c2ccc(I)c3ccccc23)c2ccccc21,Ki,7.7,CHEMBL2210670,9,B,CHEMBL253,Cannabinoid CB2 receptor,Homo sapiens
CNP0289600,CCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,CHEMBL2206833,CCCn1c(C)c(C(=O)c2ccc(Br)c3ccccc23)c2ccccc21,Ki,6.43,CHEMBL2210669,9,B,CHEMBL218,Cannabinoid CB1 receptor,Homo sapiens
CNP0289600,CCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,CHEMBL2206833,CCCn1c(C)c(C(=O)c2ccc(Br)c3ccccc23)c2ccccc21,Ki,7.51,CHEMBL2210670,9,B,CHEMBL253,Cannabinoid CB2 receptor,Homo sapiens
CNP0276442.1,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,CHEMBL19227,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)c(F)c3)cnc2n1,IC50,8.33,CHEMBL665352,9,B,CHEMBL2902,Dihydrofolate reductase,Lactobacillus casei
CNP0276442.1,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,CHEMBL19227,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)c(F)c3)cnc2n1,IC50,8.0,CHEMBL668122,9,B,CHEMBL1809,Dihydrofolate reductase,Escherichia coli
CNP0281271,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,CHEMBL472466,BrC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,Ki,9.7,CHEMBL975272,9,B,CHEMBL264,Histamine H3 receptor,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4579687,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@@H](C2)N(C)CC3,EC50,6.82,CHEMBL4345330,9,F,CHEMBL2056,Dopamine D1 receptor,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4579687,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@@H](C2)N(C)CC3,IC50,5.83,CHEMBL4345336,9,B,CHEMBL2056,Dopamine D1 receptor,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4579687,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@@H](C2)N(C)CC3,IC50,7.35,CHEMBL4345338,9,B,CHEMBL217,Dopamine D2 receptor,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4579687,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@@H](C2)N(C)CC3,IC50,5.29,CHEMBL4345340,9,F,CHEMBL2056,Dopamine D1 receptor,Homo sapiens
CNP0275978.1,COc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL4579687,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@@H](C2)N(C)CC3,IC50,6.09,CHEMBL4345336,9,B,CHEMBL2056,Dopamine D1 receptor,Homo sapiens
